id,order_id,agent_user_id
4012,163572,46908
4779,170730,50780
4768,170713,50780
4774,170724,50780
4746,170596,46913
4759,170674,54689
4056,163747,47067
5128,176008,53052
4767,170712,50780
4769,170715,50780
4739,170555,16231
4748,170604,17205
4119,163982,52138
4195,164878,43427
4753,170655,54689
4806,170795,53060
4761,170688,54689
4207,164953,18871
4765,170707,52138
4797,170774,54689
4744,170581,53052
5129,176009,18871
4782,170736,47070
5123,175987,45342
5699,179652,52140
4751,170614,54689
4783,170737,50780
5111,175928,37402
5089,175857,45342
5381,177433,20773
5124,175988,43316
4193,164872,47067
4204,164944,44742
5090,175859,49026
5125,175991,46943
4075,163795,51496
3977,163005,44736
5131,176014,20282
4189,164835,16781
4957,173494,16781
4198,164923,18871
4787,170749,50780
4920,173335,44736
4930,173359,44736
4965,173515,37402
5091,175862,49026
4190,164853,20282
4196,164880,46943
4821,171191,18871
3968,162937,30836
4931,173360,46908
4934,173395,37402
5114,175943,54689
5472,178161,17205
4967,173518,20282
5411,177804,43427
5573,178800,30836
4217,165028,43427
5092,175865,43316
5347,177316,16231
5119,175959,53052
4953,173471,16231
4214,165007,46943
4223,165069,46908
5400,177536,53060
4786,170747,50780
4796,170765,50780
5437,178006,45342
4922,173343,50780
5434,177992,45342
5439,178011,20282
4220,165053,46913
4962,173508,43385
4923,173345,50780
5426,177974,45342
5441,178021,18871
5112,175936,43316
5841,180453,45342
5120,175976,53060
4950,173463,50780
4820,171160,19311
5688,179548,16781
5093,175869,49026
5401,177539,30836
5393,177504,19311
5471,178160,53060
5689,179549,19311
4937,173406,16781
5438,178010,54689
4947,173460,50780
4941,173419,44736
5428,177976,20282
4813,170830,17205
4793,170762,50780
4958,173496,18871
4948,173461,50780
5402,177541,30836
4933,173383,37402
4926,173349,50780
5122,175980,16231
5430,177978,45342
4927,173350,50780
4219,165043,51496
5470,178152,11310
5421,177965,43316
5384,177449,50780
5467,178141,11310
4798,170776,50780
4942,173423,16781
5851,180535,20282
5442,178038,16781
5856,180551,16781
4227,165081,44736
4222,165056,18871
4233,165104,53060
4822,171264,52140
5855,180545,16781
5433,177984,45342
5423,177968,43427
4825,171373,20282
4973,173540,18871
5424,177970,43316
5414,177895,20282
5136,176040,45342
4263,165271,46943
4959,173498,16231
5858,180574,16781
5848,180512,16781
5843,180475,43385
4801,170785,16781
4960,173502,46913
5859,180581,16781
5708,179929,46908
5585,179161,44736
5586,179165,46908
5452,178072,17205
4804,170792,50780
5865,180643,19311
4805,170793,50780
5846,180500,52140
5869,180731,20282
4914,173097,47070
4963,173511,37402
5583,179139,46908
5417,177951,46908
4981,173567,18871
4984,173576,18871
5013,173691,30836
5014,173692,30836
4275,165320,46913
5143,176052,53052
4269,165299,20282
4276,165331,16231
4978,173561,44742
4267,165286,53060
5581,179119,37402
4279,165338,16781
4278,165337,44736
4989,173591,20282
4994,173611,20282
4982,173569,16781
5141,176048,43316
5015,173694,30836
5614,179259,16781
4964,173514,16781
4995,173612,16231
4979,173562,20282
4974,173554,45342
5485,178206,16781
5870,180734,46908
5872,180805,16781
4983,173575,20282
5016,173696,30836
5407,177648,44742
4996,173614,20282
5582,179122,20282
4990,173593,16781
4987,173583,47070
5155,176082,19311
5875,180851,22515
5088,175844,22515
5103,175906,46908
5866,180670,46913
5453,178082,16781
5446,178058,20282
5165,176111,30836
5157,176086,53052
5169,176127,20773
5416,177908,20282
5717,179974,46908
5447,178059,37402
5721,179993,43316
5146,176057,20773
5589,179179,45342
5006,173650,44742
5897,181824,30836
5160,176093,43385
5804,180273,37402
5590,179180,44736
5786,180211,45342
4289,165389,16781
4287,165381,19311
4288,165382,53060
4272,165307,19311
4286,165370,44736
3894,162246,20282
5147,176060,46943
4291,165395,46943
5153,176071,18871
4299,165456,11312
4306,165492,43427
4300,165466,18871
5711,179950,46908
5166,176116,20282
5148,176062,53052
5591,179183,45342
5484,178205,43316
5162,176096,45342
5712,179960,50780
5713,179961,50780
4307,165496,53052
5172,176140,37402
5702,179683,16781
5891,181782,16231
5908,181980,11310
5878,181007,18871
4308,165498,43427
5700,179658,19311
5715,179963,50780
5881,181084,43427
5174,176143,45342
5150,176068,46908
4155,164191,20773
5168,176122,37402
4312,165511,53052
4141,164114,46943
5151,176069,51496
5002,173635,16231
4181,164610,22515
5007,173665,16231
4226,165076,22515
5008,173666,16231
4201,164935,47067
4208,164961,22515
4212,164986,22515
4824,171315,11310
4235,165112,46908
4203,164942,51496
4231,165092,46908
4229,165088,51496
4200,164932,16231
4254,165200,46943
4241,165135,52138
4253,165189,46943
4255,165203,19311
4252,165183,44736
4257,165223,44742
4250,165176,44742
4242,165137,51496
5457,178102,46908
4314,165545,43427
5860,180597,47070
5857,180570,20773
5867,180676,46913
5880,181068,18871
5177,176154,20282
5009,173673,44742
5460,178122,22515
5595,179213,22515
5654,179438,18871
4319,165619,46908
5180,176173,53060
5722,180012,20282
5596,179214,43316
5882,181106,47070
5597,179215,20282
5459,178114,37402
4320,165667,18871
5864,180633,45342
5461,178127,45342
4270,165304,18871
5462,178130,37402
5178,176163,53060
4185,164697,19311
5463,178131,11310
5914,182104,16781
5918,182174,20773
5917,182144,20773
5919,182176,16781
5926,182483,43427
5928,182600,20282
5803,180269,18871
3603,159334,16781
5942,182768,18871
5943,182778,37402
5854,180541,50780
5965,182848,53060
5956,182828,53052
5960,182837,54689
5951,182811,37402
5966,182852,37402
5958,182833,20282
5959,182836,18871
5946,182788,20282
5967,182860,49026
5968,182864,43316
5983,182908,22515
5985,182910,22515
5989,182921,43385
5973,182885,37402
5978,182900,16231
5971,182877,18871
5988,182920,44736
5972,182882,49026
5998,182949,53052
5979,182901,43316
6006,182983,43427
6002,182971,43316
5991,182935,54689
6004,182977,53052
6001,182961,54689
6007,182993,54689
6009,183000,46913
6018,183032,30836
6010,183007,37402
6013,183018,46913
6023,183054,30836
6030,183073,30836
6024,183055,43427
6034,183087,20282
6016,183029,53060
6022,183050,20282
6042,183107,43427
5901,181890,46913
5923,182379,19311
5925,182482,46908
5948,182795,44736
5944,182779,19311
6049,183118,22515
5984,182909,22515
5982,182907,22515
6046,183115,20282
6045,183114,53060
5957,182830,46908
5990,182931,16231
5962,182842,44736
6000,182955,22515
5974,182895,46908
3545,159116,11312
3322,157312,16781
6054,183150,53060
6059,183164,45342
6055,183151,16781
3809,160974,11312
6064,183196,16781
6065,183200,51496
6079,183271,54689
6077,183258,16781
6075,183251,16781
6067,183216,54689
6082,183282,53052
6084,183285,16781
6092,183313,50780
6089,183298,18871
2868,153065,51496
6103,183470,30836
6106,183485,30836
6108,183492,16781
6104,183471,18871
6115,183619,49026
6119,183640,50780
6118,183630,49026
6113,183600,16781
6125,183664,18871
6127,183766,52140
6130,183802,18871
6137,183926,17205
6139,183977,20282
6141,184003,20282
6143,184011,52140
6153,184064,43385
6145,184020,11310
6157,184077,43385
6150,184046,45342
6156,184071,18871
6168,184141,43385
6173,184215,43427
6172,184180,43427
6180,184331,11310
5987,182912,46908
6182,184651,43316
5912,182063,22515
6193,184766,45342
6194,184769,53060
6187,184728,20282
6189,184741,20282
6191,184757,45342
6185,184711,17205
6201,184793,16781
6202,184796,43316
6199,184782,52140
6217,184858,45342
6198,184780,17205
6218,184860,20282
6205,184815,17205
6215,184853,53052
6025,183056,46913
6224,184874,43316
6222,184870,53060
6223,184873,45342
6246,184960,20282
6245,184958,20282
6216,184855,46908
6243,184945,53060
6249,184969,43316
6252,184979,44736
6037,183095,46913
6236,184917,45342
6229,184892,17205
6036,183089,46943
6250,184973,22515
6040,183104,46943
6239,184927,20282
6233,184905,17205
6231,184896,22515
6070,183233,22515
6071,183239,22515
6069,183227,46913
6101,183432,22515
6105,183483,52140
6124,183654,47353
6133,183895,52140
6146,184021,52140
6135,183899,52140
6167,184122,52140
6149,184026,52140
6159,184089,20773
6177,184271,52140
6170,184172,47070
6169,184171,47070
6171,184173,47070
6181,184390,46913
6204,184814,22515
6206,184822,46908
6257,185002,47070
6207,184823,44736
6211,184834,22515
6266,185074,20282
6274,185100,16231
6267,185078,47070
6270,185083,43316
6268,185080,19311
6287,185144,30836
6278,185120,16231
6284,185138,47070
6291,185156,19311
6296,185183,45342
6299,185189,30836
6294,185174,54689
6310,185236,44742
6302,185198,50780
6303,185200,30836
6305,185208,16231
6301,185194,46913
6320,185272,52138
6326,185315,22515
6328,185322,22515
6324,185303,52140
6330,185324,46913
6342,185411,46913
6344,185427,16231
6367,185970,22515
6020,183042,22515
6174,184235,19311
6076,183257,16231
6080,183273,46908
6078,183262,44736
6370,186137,16231
6371,186138,46908
6376,186158,44736
6379,186191,44736
6381,186198,20282
6390,186262,43427
6383,186220,19311
6389,186244,46913
6387,186230,37402
6409,186317,45342
6392,186266,46908
6391,186265,44736
6400,186290,46913
6404,186307,52138
6407,186312,46908
6403,186300,16231
6420,186365,18871
6428,186408,53060
6430,186412,52138
6269,185082,45342
6273,185099,16781
6440,186432,17205
6431,186413,46908
6271,185084,18871
6277,185112,54689
6280,185124,11310
6432,186415,54689
6259,185013,43316
6438,186429,19311
6263,185030,45342
6340,185401,50780
6288,185145,18871
6337,185382,18871
6304,185204,18871
6314,185246,18871
6289,185147,16781
6318,185263,50780
6357,185542,43427
6365,185959,50780
6393,186268,18871
6374,186151,18871
6364,185940,43427
6399,186280,45342
6427,186402,43316
6421,186373,37402
6413,186323,43427
6414,186334,37402
6435,186424,37402
6424,186392,45342
6408,186313,18871
6402,186298,43427
6412,186321,18871
6464,186495,30836
6441,186440,53052
6446,186449,52138
6465,186501,30836
6445,186447,30836
6450,186464,16231
6452,186466,30836
6460,186487,30836
6467,186507,30836
6459,186486,20282
6443,186445,47070
6448,186461,22515
6454,186468,46943
6471,186522,46943
6473,186536,50780
6476,186544,17205
6477,186545,53060
6479,186552,45342
6497,186643,45342
6481,186555,47070
6494,186615,46943
6483,186563,47070
6485,186576,46913
6486,186578,46943
6489,186596,45342
6488,186582,44742
6499,186649,44742
6501,186663,16781
6502,186666,45342
6254,184991,22515
6253,184983,44736
6345,185441,22515
6338,185390,46913
6347,185453,20773
6358,185630,52140
6359,185633,44742
6360,185799,22515
6417,186346,16231
6419,186363,44742
6426,186398,44742
6425,186397,22515
6415,186338,16231
6507,186679,20282
6505,186674,49026
6524,186754,46913
6508,186683,45342
6527,186778,47070
6529,186783,47070
6530,186787,47070
6538,186856,50780
6536,186851,20282
6556,186960,22515
6394,186269,53060
6348,185460,46913
6373,186144,22515
6350,185464,20773
6306,185218,16781
6336,185381,16781
6312,185241,53060
6574,187409,19311
6580,187429,46908
6584,187446,22515
6368,186122,16781
6579,187427,19311
6606,187519,54689
6602,187509,45342
6597,187492,43427
6591,187475,43316
6568,187120,11310
6618,187577,54689
6619,187583,53052
6640,187665,18871
6623,187605,54689
6624,187606,53052
6635,187647,53052
6633,187629,37402
6637,187656,18871
6627,187611,45342
6625,187607,20282
6638,187661,18871
6629,187618,43316
6645,187687,37402
6647,187710,20282
6653,187726,18871
6650,187717,45342
6646,187688,46908
6644,187684,45342
6660,187751,30836
6518,186722,16781
6512,186693,43316
6649,187716,30694
6515,186700,20282
6469,186510,45342
6513,186695,49026
6444,186446,54689
6451,186465,17205
6491,186603,18871
6456,186471,53052
6526,186770,18871
6525,186762,37402
6550,186894,18871
6548,186881,18871
6534,186845,20282
6547,186880,50780
6559,186982,43427
6554,186929,16781
6569,187126,11310
6557,186966,18871
6564,187094,11310
6576,187417,30694
6578,187421,43316
6586,187450,37402
6587,187455,45342
6590,187464,43316
6603,187511,43316
6615,187558,18871
6613,187547,45342
6599,187495,37402
6617,187570,45342
6608,187526,45342
6611,187532,53052
6656,187736,30836
6560,186998,44742
6663,187763,30836
6610,187528,22515
6581,187433,52138
6607,187524,46913
6667,187781,37402
6669,187787,30836
6672,187799,30836
6680,187844,20282
6683,187851,20282
6675,187817,16781
6686,187868,47070
6655,187734,20282
6690,187894,20282
6697,187936,20282
6701,187974,11310
6714,188046,16781
6705,188001,49026
6703,187981,11310
6702,187978,11310
6717,188054,16781
6727,188143,16781
6722,188093,50780
6730,188272,16781
6731,188292,16781
6732,188337,43427
6523,186750,45342
6516,186716,20282
6514,186696,45342
6734,188419,20282
6565,187096,11310
6519,186724,20282
6470,186513,20282
6406,186310,53052
4043,163718,44742
2980,153497,20282
5349,177322,16231
5001,173632,46913
5776,180177,43316
3670,159821,51496
6621,187598,22515
5212,176326,44744
2893,153161,30836
5328,177247,16231
6213,184844,54689
2759,151982,17205
5714,179962,50780
5274,177084,50780
5272,177082,50780
6411,186320,54689
3243,155361,47067
4449,167541,30836
3954,162852,52140
5648,179401,52138
3878,162135,16231
4148,164154,22515
6733,188341,19311
3646,159600,47067
5190,176217,51496
5602,179227,19311
5468,178142,20282
4325,166207,20773
4381,167188,44736
4411,167324,44736
4434,167438,46908
4280,165340,19311
4284,165367,16231
2884,153119,17205
2779,152108,18871
4298,165453,19311
3266,155552,43427
3255,155459,20773
4301,165470,47067
3652,159647,16781
3256,155466,46943
4315,165546,44736
4317,165597,46913
3833,161129,16231
3502,158429,18871
3648,159621,20282
3258,155473,20282
3272,155583,20773
3265,155549,20773
4827,171609,46908
5604,179233,22515
3503,158452,49026
3654,159669,44742
3504,158455,49026
3786,160827,19311
3262,155512,37402
3263,155540,11310
3657,159686,18871
4328,166299,43427
5204,176282,30836
5606,179235,20282
5608,179240,45342
5205,176286,16231
4833,171661,46908
3664,159767,22515
3662,159759,44736
3655,159671,47067
3836,161230,16781
4836,171681,19311
4333,166642,16781
3692,160396,20282
3806,160940,18871
3794,160863,18871
3751,160661,16781
3726,160587,20282
3559,159173,20282
3802,160914,52140
3663,159764,37402
3702,160458,45342
3765,160742,45342
3824,161077,44742
3562,159179,45342
3743,160634,37402
3683,159973,18871
3755,160688,45342
3671,159833,37402
3741,160631,20282
3792,160854,37402
3500,158399,19311
3271,155582,37402
3561,159177,19311
3558,159172,30836
3570,159209,19311
3492,158318,19311
3488,158267,46943
3623,159438,52138
3323,157314,19311
3392,157651,46943
3444,157886,46908
3356,157460,46943
3275,155622,16781
3359,157467,51496
3209,155183,17205
3353,157444,19311
3406,157718,19311
3210,155184,16781
3404,157714,51496
2595,151245,46908
3432,157824,47070
3373,157555,16231
3390,157648,30836
3401,157690,22515
3307,156629,44742
3614,159388,46908
3276,155641,11312
6626,187609,46908
5728,180031,37402
3279,155679,19311
2594,151174,43427
3512,158776,22515
2602,151272,19311
4334,166844,20282
2600,151262,18871
2598,151257,18871
2601,151266,18871
3645,159571,52140
3596,159302,46908
2610,151320,20282
3624,159443,47070
2604,151284,19311
6729,188267,22515
6694,187923,22515
4829,171618,46908
2599,151258,43427
3612,159373,52140
3513,158785,19311
2626,151376,16781
2603,151277,17205
2623,151355,45342
2619,151344,18871
2613,151331,46908
3362,157487,18871
4324,166182,52140
3365,157508,37402
3507,158606,16781
3339,157406,18871
4335,166849,20282
3493,158320,46913
3641,159553,44736
2614,151334,20282
3487,158264,47070
2609,151319,51496
2616,151340,18871
2649,151450,46908
2665,151523,16781
2727,151816,44736
2629,151389,46908
2678,151582,44736
2680,151588,22515
2658,151479,43385
2662,151486,17205
3626,159449,52140
2682,151593,16231
2642,151430,49026
2684,151604,20282
2697,151672,45342
3791,160850,11312
2651,151456,19311
2716,151758,30836
6689,187890,52138
2647,151443,18871
4842,171690,22515
2769,152061,45342
2708,151725,44736
2666,151524,51496
2631,151391,22515
2724,151800,29351
2713,151737,16231
2707,151719,22515
2721,151780,44736
2723,151797,19311
2712,151735,49026
2763,152007,16781
2742,151903,16231
2625,151370,19311
2622,151353,17205
2617,151341,17205
2745,151920,16781
2700,151682,30836
2657,151473,43427
4742,170563,20773
2762,151993,19311
6678,187831,47070
2728,151820,47070
2736,151877,49026
2754,151951,37402
2740,151893,47070
2755,151957,16231
3805,160936,20282
3516,158950,37402
2758,151981,44736
2775,152090,43385
3286,155997,43427
2770,152062,16231
2737,151880,17205
3284,155755,18871
3194,155108,43385
3280,155717,11310
3659,159724,44736
2766,152033,20282
5892,181788,46913
5729,180035,17205
5475,178171,54689
2767,152045,16781
4845,171698,19311
2771,152065,20282
3769,160756,20282
3777,160777,11312
3290,156266,20282
3291,156329,19311
4843,171695,22515
5476,178173,11310
5209,176314,45342
2986,153555,47067
3175,155011,44736
3689,160358,44736
4323,166113,20773
3299,156470,20773
3285,155896,20282
3303,156544,16781
3776,160773,45342
3617,159396,45342
3713,160534,20282
3714,160536,45342
3704,160462,20282
3823,161076,44742
5477,178175,45342
2681,151591,17205
2646,151441,17205
2670,151542,37402
2612,151324,18871
2691,151650,37402
2608,151317,43427
2689,151647,45342
5211,176324,46913
5730,180045,45342
2652,151460,17205
2704,151697,45342
2709,151728,45342
2729,151826,49026
2674,151565,20282
2702,151691,20282
2634,151398,45342
2701,151686,17205
2760,151983,45342
2618,151343,20282
2746,151921,37402
4326,166233,47070
2741,151898,45342
2731,151844,45342
2806,152243,43427
2797,152187,44742
2803,152223,43427
3296,156413,20282
3187,155073,22515
2810,152251,16781
2778,152106,16231
2809,152249,37402
3300,156504,52140
3294,156406,20773
5613,179258,37402
2813,152278,37402
2791,152155,18871
2781,152113,46943
3695,160405,44736
2796,152179,16781
2786,152125,16781
3186,155063,52140
2787,152127,20282
3415,157752,45342
3517,158963,46908
2832,152495,19311
3241,155354,16231
3302,156530,52140
2790,152141,16231
2789,152139,18871
2811,152267,44742
3185,155062,20773
5615,179266,19311
5625,179293,53052
6676,187822,44742
5021,173948,43427
2814,152281,47070
3225,155260,22515
3260,155475,20773
3264,155547,16231
2835,152556,16781
3282,155741,52140
5478,178187,17205
5749,180107,17205
5900,181866,16231
5737,180077,44736
2793,152158,22515
5739,180080,19311
4302,165471,19311
2792,152156,20773
4628,169488,47070
5738,180079,45342
4322,166107,22515
5616,179273,37402
2816,152323,18871
2850,152752,43427
2838,152642,11310
2840,152679,11310
2841,152683,11310
2823,152338,18871
2817,152326,11312
3281,155722,16231
2818,152327,20773
5740,180081,17205
5733,180062,17205
5617,179274,22515
5627,179302,20282
3301,156517,52140
5618,179276,53060
2822,152336,37402
4854,171762,30836
3696,160410,19311
2845,152715,11310
5023,173970,30836
5619,179277,43427
5735,180065,18871
2844,152712,11310
3690,160369,44736
3721,160564,37402
4340,166971,16781
3813,161018,18871
2847,152738,11310
4856,171790,30836
3519,158974,20282
5481,178197,18871
3752,160664,46908
5736,180066,43316
5214,176391,20773
5621,179279,20282
3814,161022,45342
3688,160337,11310
3727,160591,18871
3730,160597,16781
3738,160625,45342
3311,156973,11312
5482,178200,20282
5629,179308,53060
3310,156925,43427
4657,170135,44736
5748,180106,43385
5622,179283,45342
5743,180093,37402
3563,159180,20282
3556,159164,11312
3520,158987,43427
4855,171780,30836
4857,171799,30836
3531,159031,22515
3532,159035,11312
5610,179246,37402
3667,159789,44736
3668,159794,22515
3722,160568,47067
3521,158992,52140
3567,159203,18871
3815,161023,45342
3452,157951,37402
3758,160708,37402
3522,158993,45342
4339,166945,44736
3669,159816,46908
5624,179287,11310
3254,155444,49026
3248,155406,16781
3250,155426,18871
5750,180108,47070
5609,179242,20282
2675,151567,46908
2698,151674,16231
2638,151416,51496
2696,151662,47070
2677,151577,30836
2663,151514,44736
2722,151784,16231
3574,159221,45342
3546,159117,17205
3676,159903,11312
4350,167039,43316
3526,159002,45342
2869,153066,16781
2864,153043,20282
3523,158994,45342
4362,167099,47067
3772,160762,37402
4375,167165,20282
3525,159001,45342
3763,160732,20282
3789,160834,51496
4379,167179,19311
4830,171651,52140
2889,153146,37402
2865,153044,45342
3530,159030,52140
2875,153093,20282
2870,153079,11310
3843,161444,20773
4353,167068,11310
4354,167070,52138
2866,153045,46943
4342,167001,18871
3804,160929,37402
4837,171682,47070
4358,167082,46908
2867,153048,16781
4807,170797,20773
3268,155564,47067
3314,157236,20282
2879,153102,20282
2892,153159,44736
2890,153154,37402
3316,157253,46908
2874,153089,46908
2872,153087,20282
2887,153134,16231
4368,167135,18871
2891,153157,51496
2862,153026,19311
2907,153192,30836
2924,153247,17205
2936,153284,20282
2926,153249,20282
2934,153274,30836
2935,153279,20282
2920,153242,46908
2919,153231,45342
2923,153246,16781
2925,153248,19311
2661,151483,18871
4352,167058,52138
3329,157358,37402
2908,153198,46943
2911,153202,20282
4345,167024,46908
2909,153200,45342
2717,151759,11312
3610,159369,37402
2894,153164,45342
2895,153166,22515
2857,152994,11312
2943,153303,20282
2937,153291,44736
2946,153311,11310
2854,152950,20282
3319,157290,18871
4366,167130,20282
5488,178226,18871
3408,157728,18871
5753,180111,18871
5631,179316,20282
3375,157579,45342
3388,157633,17205
2913,153206,16231
3384,157614,43385
2930,153258,20282
2914,153208,30836
3386,157620,30836
3368,157526,51496
2873,153088,19311
2941,153300,45342
2947,153317,46901
2939,153297,16781
2898,153174,45342
3288,156082,43427
3326,157342,18871
3347,157428,20282
3385,157616,30836
3569,159208,44736
3398,157686,30836
3422,157773,16781
3402,157704,37402
2915,153211,20282
3324,157322,18871
2931,153261,22515
2940,153299,51496
3325,157327,45342
3399,157687,37402
3756,160690,51496
2972,153469,11310
3576,159237,45342
3351,157441,17205
3367,157522,20282
3842,161421,22515
3759,160709,11310
3423,157775,47070
3811,160987,16781
3439,157866,17205
2954,153354,11310
3405,157716,46943
3357,157462,18871
2685,151607,16781
3318,157286,16781
3538,159064,44736
3540,159072,45342
2688,151638,16781
4427,167406,53052
4389,167243,20282
4397,167290,18871
4393,167263,46908
3361,157485,37402
3429,157810,20282
3403,157706,16781
2858,153000,46908
4387,167227,53052
5895,181804,52140
5636,179329,11310
3413,157743,20282
2948,153329,20282
3313,157170,11310
3686,160122,46913
3443,157883,43427
3454,157967,16231
3440,157867,51496
2973,153473,47070
3799,160902,43427
3844,161445,22515
3447,157904,16231
5489,178234,30836
3446,157897,46943
4392,167260,20282
2965,153421,51496
3332,157378,17205
2963,153405,44736
5884,181658,18871
2955,153357,45342
4407,167310,30836
2971,153464,20282
2960,153394,51496
2977,153487,20282
4408,167314,11312
4437,167462,45342
4808,170800,43316
4864,171842,52138
2970,153461,11310
2981,153507,16231
2951,153345,16231
2975,153480,44736
2979,153491,46908
3465,158029,16231
3460,158008,16781
4398,167291,20282
4469,167668,37402
4420,167368,45342
4400,167295,20282
2777,152102,47067
2784,152120,19311
2804,152228,51496
4422,167383,43316
2836,152598,19311
2928,153253,44736
4874,171910,43427
3306,156608,44742
2984,153520,44736
2959,153393,46908
2956,153359,46901
4865,171847,46913
6662,187757,45342
4455,167583,47067
4938,173410,18871
4442,167488,20282
4435,167445,20773
3013,153690,47070
3005,153648,11310
3000,153611,37402
2998,153603,20282
3017,153715,30836
2985,153541,37402
3001,153627,20773
4457,167591,16781
4440,167472,20282
2987,153557,44736
3021,153750,30836
2991,153572,20773
5493,178249,45342
3002,153629,22515
5785,180208,37402
5494,178250,17205
4866,171852,16231
4439,167468,46908
3466,158031,37402
2999,153607,16781
3011,153668,17205
4875,171920,52140
3003,153642,37402
4871,171875,51496
3016,153708,19311
3461,158013,45342
3472,158098,37402
3012,153687,19311
3031,153790,47067
4876,171921,16231
3009,153660,17205
3467,158039,47070
4664,170184,16781
3035,153826,16781
5490,178240,30836
3023,153764,43427
4460,167600,18871
4452,167567,16781
3449,157928,51496
4873,171881,47067
3027,153772,20773
3019,153741,47067
3025,153767,19311
3333,157387,20282
3363,157492,45342
4466,167647,37402
3456,157980,47070
5504,178269,30836
5758,180128,43316
3032,153802,20282
3028,153775,17205
2993,153592,37402
3335,157389,43385
3483,158218,47070
3479,158145,11310
3421,157772,20282
3426,157789,43427
3354,157449,16781
2994,153593,44736
5638,179343,54689
4462,167625,18871
5499,178258,53060
5757,180127,45342
5759,180129,22515
5782,180201,18871
5640,179345,53052
4468,167662,16231
4472,167672,43427
5766,180146,45342
4481,167705,46943
4476,167680,46943
5761,180131,17205
5507,178273,52138
4470,167670,16781
5902,181894,51496
3050,153937,17205
3045,153891,17205
3372,157551,43385
3352,157442,37402
3366,157517,17205
3395,157668,18871
4330,166475,46913
4331,166537,30836
3257,155467,37402
3393,157660,51496
3051,153944,20773
3425,157779,11312
3350,157439,20282
3338,157402,20282
4349,167038,46943
4371,167146,44736
4417,167351,46913
4365,167125,22515
3578,159246,30836
3557,159170,51496
3564,159185,20282
3430,157822,46943
3560,159175,20282
3583,159264,52138
3047,153907,17205
3477,158129,19311
3379,157589,47067
3055,153985,17205
3052,153950,17205
3054,153972,43427
4480,167704,16231
3568,159205,22515
3573,159217,30836
3473,158112,11310
3056,153986,18871
5889,181770,52140
3577,159240,49026
6671,187796,44742
6688,187888,16231
4479,167703,19311
3565,159190,17205
3077,154487,45342
4483,167709,16781
4492,167758,11310
4484,167717,30836
